target_datetime,ths_underlying_code_option,ths_maturity_date_option,z0,z1,z2,z3,z4,z5,fit_status,fit_error,n_observations,n_unique_strikes,x_min,x_max,condition_number,fit_rmse,used_pinv,margin,margin_pass,margin_near_zero_abs_1e-10
2023-01-03 13:50:00,000016.SH,20230217,-0.0002397646217123,1.0,0.0105778798236476,-4.3944317862796656e-05,-0.00593045654312,8.01741676500351e-06,success,,18,18,-0.1312939032088589,0.123598346419931,1122585459.3643425,0.0001113171136436,False,-1.0751060790684869e-08,True,False
2023-01-03 14:30:00,000016.SH,20230217,-0.0002143769259665,1.0,0.010014378592467,-4.0638187727694487e-05,-0.0056451779735416,6.768885749152657e-06,success,,18,18,-0.1349531385192171,0.1199391111095728,1646438017.493852,6.415035738813104e-05,False,-1.5911957761188924e-08,True,False
2023-01-03 10:00:00,000016.SH,20230317,-5.906299314593944e-05,1.0,-0.014368282064,0.0001094042992221,-0.0139142908839697,4.81047872209812e-05,success,,18,18,-0.1218423862187571,0.1330498634100329,7302009702.32403,7.329519656429751e-05,False,-6.778701826125282e-10,True,False
2023-01-03 10:40:00,000016.SH,20230317,-5.8972210251994014e-05,1.0,-0.0122356557641909,8.674793853399655e-05,-0.013653666233928,4.647371762488609e-05,success,,18,18,-0.1267645981718084,0.1281276514569816,6015808137.150198,0.0001005779412712,False,-6.483709835625248e-10,True,False
2023-01-03 11:20:00,000016.SH,20230317,-6.813069159801378e-05,1.0,-0.0109118279065261,7.68156485608513e-05,-0.0132318401177945,4.352757632721372e-05,success,,18,18,-0.1272723423351617,0.1276199072936281,5052766639.966155,7.732062245371665e-05,False,-1.179306566835783e-09,True,False
2023-01-03 13:10:00,000016.SH,20230317,-6.490237639966486e-05,1.0,-0.0043732144980305,2.735703168350495e-05,-0.0133620558449142,4.451603910098064e-05,success,,18,18,-0.1321571613724275,0.1227350882563624,3412339572.8780904,9.228711960323e-05,False,-4.802083990109719e-10,True,False
2023-01-03 13:50:00,000016.SH,20230317,-6.871365354198579e-05,1.0,-0.0109597121423485,7.44778752329688e-05,-0.0121644438807803,3.5938586557527e-05,success,,18,18,-0.1331036763037178,0.1217885733250722,10181859026.975277,4.131346254130773e-05,False,-5.688006542523115e-09,True,False
2023-01-03 14:30:00,000016.SH,20230317,-6.64232933663949e-05,1.0,0.0006248180952457,-6.230219988872664e-06,-0.0133854108098202,4.472230989720497e-05,success,,16,16,-0.1359295109499462,0.1189627386788437,3025529427.621998,9.588192813687458e-05,False,-2.3085405258582153e-10,True,False
2023-01-03 10:00:00,000300.SH,20230120,-0.0003685149329615,1.0,0.0216935352392811,-4.742118859724732e-05,0.0001874294029507,-2.0876639089445263e-06,success,,26,26,-0.1992443786627497,0.1349577094239239,211163011.7628946,0.0002686816661411,False,-2.6098841225703794e-08,True,False
2023-01-03 10:40:00,000300.SH,20230120,-8.019371370391645e-05,1.0,0.0054628413516849,-1.1287694319934712e-05,-0.0029374297131459,2.365271152482824e-06,success,,26,26,-0.2050223577813016,0.1291797303053721,470007696.1668857,0.0002166952368682,False,1.3381787233570043e-09,False,False
2023-01-03 11:20:00,000300.SH,20230120,-0.0010915124138234,1.0,0.0413944380716765,-6.985964336442933e-05,0.0089024979589187,-1.3137733050395313e-05,success,,26,26,-0.2059449678407668,0.1282571202459068,187292666.96214452,0.000107254339749,False,-2.1720657957968543e-06,True,False
2023-01-03 13:10:00,000300.SH,20230120,-0.000592529815294,1.0,0.0310804096748532,-5.195477592533358e-05,0.0039759651915613,-6.751384540705679e-06,success,,26,26,-0.2107311656727671,0.1234709224139063,218223509.73550752,0.0001522516068474,False,-3.643306703554857e-07,True,False
