target_datetime,ths_underlying_code_option,ths_maturity_date_option,z0,z1,z2,z3,z4,z5,fit_status,fit_error,n_observations,n_unique_strikes,x_min,x_max,condition_number,fit_rmse,used_pinv,margin,margin_pass,margin_near_zero_abs_1e-10
2023-01-03 13:50:00,000300.SH,20230217,-0.000149966116976,1.0,0.0068350697053672,-2.129860781675705e-05,-0.0053017690542049,6.541209966138082e-06,success,,22,22,-0.1528479044692187,0.1197962906180215,2116627974.290849,9.227673398933826e-05,False,-4.8658469595369445e-09,True,False
2023-01-03 14:30:00,000300.SH,20230217,-0.0001021584456055,1.0,0.0046502569331979,-1.212348409203317e-05,-0.0055666516258008,7.277442685901985e-06,success,,22,22,-0.1568390053839237,0.1158051897033164,3654387946.224229,5.930061183091194e-05,False,-3.2210766281664933e-09,True,False
2023-01-03 10:00:00,000300.SH,20230317,-0.004183076193255,1.0,-0.0422547212991021,0.0004031834746627,0.0184283953343046,-0.0001595512213122,success,,30,30,-0.2209346032829388,0.257101197660061,32108805.232502498,0.0001425744827169,False,-6.237789504545322e-05,True,False
2023-01-03 10:40:00,000300.SH,20230317,-0.0038335299217771,1.0,-0.0327279290165081,0.0003344359734352,0.0133445685566236,-0.0001201964332102,success,,30,30,-0.2262582171911867,0.2517775837518128,28293002.058860406,0.0001943421173237,False,-3.834571873430802e-05,True,False
2023-01-03 11:20:00,000300.SH,20230317,-0.0017197171545608,1.0,-0.0333218875948888,0.0003094532845292,-0.0015646372332921,-2.8000184969519146e-05,success,,30,30,-0.2275349989143413,0.2505008020286587,41197298.94506746,0.0001893860112839,False,-2.3725135602306503e-06,True,False
2023-01-03 13:10:00,000300.SH,20230317,-0.0047811059117064,1.0,-0.0038419681607633,0.0001569094210797,0.0129643370318752,-0.0001147097237836,success,,30,30,-0.2318749880622041,0.2461608128807956,16516953.630526114,0.0003208083109322,False,-4.746550900093056e-05,True,False
2023-01-03 13:50:00,000300.SH,20230317,-0.0032244991690078,1.0,-0.0191688847617759,0.0001728738087893,0.0058477738375818,-6.89268990502751e-05,success,,30,30,-0.2332534674153211,0.2447823335276785,24041826.12661154,0.0002250132399174,False,-1.5605577527986457e-05,True,False
2023-01-03 14:30:00,000300.SH,20230317,-0.0026001347835217,1.0,-0.0180738654522982,0.0001613742338454,0.0020129484173669,-4.941224039392603e-05,success,,29,29,-0.2050224766194752,0.2412646260089443,32365172.50326347,0.0002626894388719,False,-8.138849505004145e-06,True,False
2023-01-03 10:00:00,000852.SH,20230120,-0.0010533496635487,1.0,-0.0037760811381251,4.2479527269047045e-05,0.0045968341529025,-7.5034347728605825e-06,success,,20,20,-0.1374086185778886,0.1593232893938102,532895591.5420989,0.0001116677362333,False,-8.230126558597491e-07,True,False
2023-01-03 10:40:00,000852.SH,20230120,-0.001163884716081,1.0,-0.0015239310502556,2.9771719658520043e-05,0.0054177797555182,-8.019490927704361e-06,success,,20,20,-0.1457718137017717,0.1643831146020677,426239478.8984667,0.0001253181292142,False,-1.126148042115846e-06,True,False
2023-01-03 11:20:00,000852.SH,20230120,-0.0014081394611469,1.0,0.0043884218570213,2.06058548890986e-05,0.0069966657671319,-9.445823516564317e-06,success,,21,21,-0.1470727959501346,0.1630821323537049,384078815.3941272,0.0001102626909873,False,-1.9604362114039403e-06,True,False
2023-01-03 13:10:00,000852.SH,20230120,-0.0015621848829724,1.0,0.0001797667141112,3.063288645350222e-05,0.0092106776013142,-1.245483074661666e-05,success,,21,21,-0.151800463989748,0.1583544643140914,500376551.3403309,6.857626687869661e-05,False,-3.3515227016112182e-06,True,False
2023-01-03 13:50:00,000852.SH,20230120,-0.0015216813888302,1.0,0.0046617416679734,1.3782082556888688e-05,0.0076701215102841,-1.035980908798254e-05,success,,21,21,-0.1536100252585797,0.1565449030452598,393838021.1271858,7.850642911051493e-05,False,-2.449711665603889e-06,True,False
2023-01-03 14:30:00,000852.SH,20230120,-0.0008786980709557,1.0,-0.0010450737070763,5.856950300667853e-07,0.0038460343006104,-6.459509299702073e-06,success,,20,20,-0.15666603942556,0.1534888888782794,644384437.953703,0.0001179534762347,False,-5.712940057907719e-07,True,False
2023-01-03 10:00:00,000852.SH,20230217,-0.0021301735669512,1.0,0.0140048368055283,1.980056412284372e-05,0.0058509222086267,-3.179143931463891e-05,success,,20,20,-0.1353364301147368,0.1613954778569618,235635773.5318163,9.08497128510354e-05,False,-5.620381342605306e-06,True,False
2023-01-03 10:40:00,000852.SH,20230217,-0.001945379697195,1.0,0.0166663658966215,1.1655038597240954e-08,0.006213501747745,-3.19861839140168e-05,success,,20,20,-0.1428481184138802,0.1538837895578184,283175219.0430919,9.188123030167116e-05,False,-5.326295636059593e-06,True,False
